jobName,companyName,companyProp,salary,workExperience,recruitmentNumber,education,五险一金,带薪休假,员工旅游,周末双休,弹性工作,餐补,交通补助,年底双薪,股票期权
高级JAVA工程师,北京北鑫辰科技发展有限公司 ,民营,15000.0,3-5年,5人 ,本科,1,0,0,0,1,1,1,0,0
存储工程师,北京新网数码信息技术有限公司,上市公司,21500.0,3-5年,2人 ,不限,1,0,0,0,0,1,1,0,0
高级JAVA工程师,北京华夏家润信息科技有限公司 ,民营,15000.0,3-5年,1人 ,本科,1,0,0,0,0,1,0,0,0
.net软件开发工程师-项目支持方向,北京盛赞数据备份系统有限公司 ,民营,10000.0,3-5年,2人 ,本科,1,0,0,0,0,1,1,0,0
h5前端开发工程师,雷尚(北京)科技有限公司 ,民营,17500.0,3-5年,2人 ,本科,1,0,0,0,1,0,0,1,0
高级java开发,北京开拓天际科技有限公司,民营,25000.5,3-5年,1人 ,本科,1,0,1,0,0,1,0,0,0
Java高级开发工程师,北京智控美信信息技术有限公司,民营,27500.0,5-10年,2人 ,本科,1,0,0,0,0,1,0,0,0
net工程师,北京融心百乐人科技有限公司 ,民营,9000.5,1-3年,1人 ,本科,0,0,0,1,1,0,0,0,0
java软件工程师,中智智人信息技术有限公司 ,国企,12500.0,3-5年,2人 ,本科,1,0,0,1,0,1,0,0,0
java全栈工程师,北京北大英华科技有限公司 ,股份制企业,15000.0,3-5年,1人 ,本科,1,0,0,0,0,1,0,1,0
高级.net(C#)研发工程师,北京英迪致远科技有限责任公司 ,民营,17000.0,5-10年,1人 ,大专,0,0,0,0,0,0,0,0,0
JAVA开发工程师,广州海链物联网科技有限公司 ,合资,12500.5,5-10年,2人 ,本科,1,0,0,0,0,0,1,0,1
软件研发工程师[北京],深圳市广厦科技有限公司 ,民营,12500.0,1-3年,2人 ,本科,1,0,0,0,0,1,0,0,0
赴日Java工程师,北京起鹏科技发展有限公司 ,民营,17500.5,不限,1人 ,大专,1,0,1,0,0,1,1,0,0
IT004C-高级iOS开发工程师,四川迈士人力资源管理有限公司 ,民营,17500.5,3-5年,5人 ,不限,1,0,1,0,1,0,0,1,0
资深支付系统开发工程师,Giesecke & Devrient GmbH(德国捷德公司) ,外商独资,25000.0,5-10年,1人 ,本科,1,0,1,0,0,1,0,0,0
Java开发工程师（北京）,广州数鹏通科技有限公司 ,其它,17500.5,1-3年,1人 ,本科,1,0,0,1,0,0,0,0,0
高级软件开发工程师,家乐园商贸股份有限公司 ,民营,7500.0,1-3年,1人 ,本科,1,0,0,0,0,0,0,0,0
技术经理,大象慧云信息技术有限公司 ,股份制企业,24000.0,3-5年,3人 ,本科,1,0,0,0,1,0,0,0,0
.net高级软件工程师,北京华正世纪软件技术有限公司 ,民营,12500.0,3-5年,2人 ,大专,1,0,0,0,0,1,0,1,0
高级JAVA开发工程师,北京陆融通达科技有限责任公司 ,民营,15000.0,3-5年,1人 ,本科,1,0,0,0,0,1,0,1,0
高级java开发工程师,北京云图征信有限公司 ,民营,20000.0,3-5年,1人 ,本科,1,0,0,0,0,1,0,0,0
.NET软件开发工程师 （C#）,北京永创合利体育发展有限公司 ,民营,12500.5,5-10年,1人 ,本科,1,0,0,1,0,1,0,0,0
应届Java实习生,华软汇智（北京）国际软件技术研究院 ,股份制企业,7000.5,不限,5人 ,大专,1,0,1,0,0,0,1,1,0
.net 高级研发工程师,大同航（北京）网络科技有限公司 ,民营,35000.0,3-5年,1人 ,大专,1,0,1,0,0,0,0,0,0
java中级开发工程师,中科弘清(北京)科技有限公司 ,民营,17500.5,5-10年,1人 ,本科,1,0,1,0,0,1,0,0,0
java高级工程师(职位编号：007),北京合创智源科技有限公司 ,民营,15000.0,5-10年,1人 ,大专,1,0,1,0,1,1,0,0,0
Java后端高级开发工程师,北京看山科技有限公司 ,民营,20000.0,5-10年,1人 ,本科,1,0,0,0,1,0,0,0,0
华为云-SRE网络智能运维高级研发工程师,华为技术有限公司 ,民营,0.0,3-5年,5人 ,本科,0,0,0,0,0,0,0,0,0
奔驰-lader Java开发-xs,北京中科建友科技股份有限公司 ,民营,17500.5,5-10年,1人 ,本科,0,0,0,0,0,0,0,0,0
bi工程师,北京领为智康科技发展有限公司 ,民营,12500.0,3-5年,1人 ,本科,1,0,0,1,0,0,0,0,0
后台高级研发工程师-中科智慧,中国科学院电子学研究所信息技术创新工程中心 ,其它,17500.0,3-5年,2人 ,本科,1,0,1,1,0,0,0,0,0
软件高级工程师(023328),北京汉能光伏投资有限公司 ,上市公司,22500.0,5-10年,1人 ,本科,0,0,0,0,0,0,0,0,0
高级软件开发工程师,北京讯美视通科技有限公司 ,民营,17500.5,5-10年,1人 ,本科,0,0,0,0,1,1,0,0,0
软件质量经理/Software Quality Manager,伊必汽车软件(上海)有限公司 ,外商独资,15000.0,5-10年,1人 ,本科,1,0,1,0,0,0,0,0,0
高级java工程师,特瓦特能源科技有限公司 ,民营,12500.5,5-10年,5人 ,本科,1,0,0,0,0,0,0,0,0
高级java开发工程师,北京爱钱帮财富科技有限公司,民营,20500.0,5-10年,2人 ,本科,0,0,0,0,0,0,0,0,0
Golang开发工程师,北京阿尔山金融科技有限公司 ,民营,23000.0,5-10年,2人 ,本科,1,0,0,0,0,0,0,0,0
JAVA软件开发工程师,北京智华天成科技有限公司 ,民营,11500.0,3-5年,5人 ,本科,1,0,0,0,1,1,1,0,0
高级Java研发工程师,北京禾健科技有限公司 ,民营,17500.5,3-5年,5人 ,本科,1,0,1,1,0,0,0,1,0
高级软件开发工程师(业财方向),北京智融时代信息技术有限公司 ,民营,20000.0,3-5年,2人 ,不限,1,0,1,0,1,0,0,1,0
协议栈软件工程师,中金信科(北京)科技股份有限公司 ,股份制企业,25000.0,1-3年,1人 ,本科,1,0,0,1,0,0,1,0,0
高级软件工程师,北京伟景智能科技有限公司 ,民营,25000.5,5-10年,1人 ,本科,1,0,1,0,0,1,0,0,0
java技术开发经理,北京合付宝科技有限公司 ,民营,40000.5,3-5年,1人 ,本科,0,0,0,0,0,0,0,0,0
高级Java开发工程师,北京中广瑞波科技股份有限公司 ,上市公司,16500.0,5-10年,1人 ,本科,1,0,0,0,0,0,0,0,0
高级java开发工程师,上海耸智信息科技有限公司 ,民营,12500.5,1-3年,10人 ,大专,1,0,1,0,1,0,0,1,0
c/c++软件工程师（高级）,北京华创网安科技股份有限公司 ,股份制企业,18000.0,3-5年,2人 ,大专,1,0,0,0,1,1,0,0,0
asp.net开发工程师 web开发工程师,北京中视蓝图科技发展有限公司 ,民营,12500.5,3-5年,2人 ,大专,0,0,0,0,0,0,0,0,0
技术经理php,北京佳音玉成教育科技有限公司 ,民营,17500.5,3-5年,1人 ,本科,1,0,0,1,1,0,0,1,0
交易系统高级工程师,北京口袋财富信息科技有限公司 ,民营,25000.5,1-3年,1人 ,硕士,1,0,1,0,1,1,0,0,1
IT002A-高级Android开发工程师-急（北上广深成）,四川迈士人力资源管理有限公司 ,民营,22500.0,不限,10人 ,大专,1,0,1,0,1,0,0,0,0
Java高级研发工程师,北京飞途信息技术有限公司 ,民营,29000.0,3-5年,1人 ,本科,1,0,0,1,1,0,0,0,0
Web前端高级开发工程师,北京鼎诚仁和资本管理中心(有限合伙) ,民营,21500.0,3-5年,1人 ,大专,1,0,1,0,0,0,0,0,0
高级软件工程师,北京恒泰达业科贸有限公司 ,民营,27500.0,3-5年,2人 ,本科,1,0,1,1,0,0,0,0,1
逆向破解工程师,北京精友时代信息技术发展有限公司 ,民营,17500.5,1-3年,1人 ,本科,1,0,1,0,0,0,1,1,0
大数据分析工程师（化工集团千人博士计划）,北京蓝星清洗有限公司 ,国企,17500.5,不限,4人 ,博士,1,0,0,1,0,1,0,0,0
高级java开发工程师,中工信融(北京)信息技术有限公司 ,股份制企业,17500.5,3-5年,1人 ,本科,0,0,0,1,0,0,0,0,0
高级软件工程师,华为技术有限公司 ,民营,0.0,3-5年,5人 ,本科,0,0,0,0,0,0,0,0,0
JS高级工程师,北京有趣有爱信息技术有限公司 ,民营,25000.0,5-10年,1人 ,本科,1,0,0,0,1,1,1,0,0
PHP主管,北京好欣晴移动医疗科技有限公司 ,民营,22500.0,5-10年,1人 ,大专,0,0,1,1,0,0,0,0,0
区块链项目经理,北京熙诚紫光科技有限公司 ,国企,25000.5,3-5年,2人 ,本科,0,0,0,0,0,0,0,0,0
高级java开发工程师,北京志鸿英华科技有限公司 ,合资,25000.0,5-10年,2人 ,本科,1,0,0,0,0,1,0,0,0
高级软件工程师,中贸促信息技术有限责任公司 ,国企,14000.0,5-10年,1人 ,本科,1,0,0,0,0,1,0,0,0
Java高级工程师,北京声智科技有限公司 ,股份制企业,30000.0,不限,1人 ,本科,1,0,1,0,0,0,1,0,1
高级Java,北京财发现网络传媒科技有限责任公司 ,合资,22500.0,5-10年,2人 ,本科,1,0,0,1,0,0,0,0,0
高薪诚聘高级音视频开发工程师,融智通科技(北京)股份有限公司 ,民营,20000.0,5-10年,2人 ,本科,1,0,0,0,0,1,0,1,0
算法工程师,北京可以科技有限公司 ,民营,26500.0,5-10年,1人 ,硕士,1,0,0,1,0,0,0,1,0
高级软件工程师,商银信支付服务有限责任公司 ,民营,25000.0,5-10年,5人 ,本科,1,0,0,1,0,1,0,0,0
C++工程师,北京冠群信息技术股份有限公司 ,股份制企业,17500.5,3-5年,1人 ,本科,1,0,0,0,1,1,1,0,0
安卓高级工程师,北京真真科技有限公司 ,民营,15000.0,3-5年,1人 ,本科,1,0,1,1,0,1,1,0,0
高级java开发工程师,北京东方金信科技有限公司 ,民营,22500.0,5-10年,5人 ,本科,1,0,1,0,0,0,0,0,0
高级ios开发工程师,北京三百六十行互联科技有限公司 ,民营,25000.5,5-10年,1人 ,本科,1,0,0,0,1,0,1,0,0
高级Java开发工程师,北京首金中小微企业金融服务有限公司 ,其它,25000.5,3-5年,2人 ,本科,1,0,0,0,0,0,0,0,0
后端高级开发工程师,北京阿尔山金融科技有限公司 ,民营,20000.0,3-5年,2人 ,本科,1,0,0,0,0,0,0,0,0
开发经理（P20011104）,北京卓华信息技术股份有限公司 ,上市公司,17500.0,5-10年,1人 ,本科,1,0,1,0,1,0,0,0,0
.Net高级程序员,北京广图软件科技有限公司 ,民营,9000.0,3-5年,4人 ,本科,1,0,1,0,0,0,1,0,0
NET高级研发工程师,北京红枣科技有限公司 ,民营,17500.0,不限,1人 ,不限,1,0,1,0,1,0,0,0,0
.NET开发工程师,北京道贞健康科技发展有限责任公司 ,民营,17500.5,3-5年,1人 ,本科,1,0,1,0,1,0,0,1,0
产品设计-研发工程师（JAVA）,泰豪软件股份有限公司 ,股份制企业,22500.0,3-5年,2人 ,本科,0,0,1,0,0,1,0,1,1
java高级软件工程师,国富通信息技术发展有限公司 ,国企,17500.5,3-5年,2人 ,本科,0,0,0,0,0,0,0,0,0
云计算大数据专业讲师,北京晟景秀程教育科技有限责任公司 ,其它,22500.0,3-5年,2人 ,本科,1,0,1,0,0,1,0,0,0
五险一金高薪招聘Java软件开发工程师,北京起鹏科技发展有限公司 ,民营,9000.5,不限,1人 ,不限,1,0,0,0,0,1,1,0,0
php开发工程师,北京口袋财富信息科技有限公司 ,民营,40000.5,1-3年,1人 ,硕士,1,0,1,0,1,1,0,0,1
【PHP游戏开发工程师】,北京展游科技有限公司 ,民营,18000.0,不限,1人 ,不限,1,0,0,0,0,0,0,1,0
自动驾驶高级软件工程师,苏州清研捷运信息科技有限公司 ,民营,20000.0,3-5年,1人 ,本科,1,0,0,1,0,0,0,0,0
Web前端高级开发工程师,北京中创视讯科技有限公司 ,民营,12500.5,3-5年,2人 ,本科,1,0,0,1,0,0,0,0,0
图像处理算法工程师,北京市慧溢科技有限公司 ,民营,7000.5,3-5年,1人 ,硕士,1,0,0,0,0,0,0,0,0
java高级开发工程师,北京浮点科技有限公司 ,民营,12500.5,5-10年,20人 ,本科,1,0,1,0,0,0,0,0,0
中级.Net开发工程师,在路上(北京)航空服务有限公司 ,上市公司,15000.0,3-5年,1人 ,大专,1,0,1,0,0,0,1,0,0
开发经理,北京中电普华信息技术有限公司,国企,9000.5,3-5年,3人 ,本科,1,0,0,1,0,0,0,0,0
云存储开发架构师-数据湖事业部,北京易华录信息技术股份有限公司 ,股份制企业,25000.5,5-10年,1人 ,本科,1,0,0,0,0,1,1,0,0
hadoop工程师,北京惠买在线网络科技有限公司,民营,40000.5,10年以上,1人 ,大专,0,0,0,0,0,0,0,0,0
高级软件工程师（java）,中体彩科技发展有限公司 ,国企,20000.0,5-10年,1人 ,本科,1,0,0,0,0,1,0,1,0
Node.js研发工程师,北京蓝城兄弟信息技术有限公司 ,外商独资,20000.0,不限,1人 ,不限,1,0,0,0,0,1,0,0,0
北京分公司（联通）_Java高级工程师,北京思特奇信息技术股份有限公司 ,上市公司,12500.5,3-5年,1人 ,本科,1,0,0,0,0,1,1,0,0
C++软件开发工程师,北京瑞风协同科技股份有限公司 ,股份制企业,12500.5,1-3年,1人 ,本科,1,0,1,0,0,1,0,0,0
ETL高级软件工程师,爱心人寿保险股份有限公司 ,股份制企业,15000.0,不限,1人 ,本科,0,0,0,0,0,0,0,0,0
.net高级工程师,北京易特思维信息技术有限公司 ,民营,12500.5,3-5年,10人 ,不限,0,0,0,0,0,0,0,0,0
高薪招聘Java开发工程师,北京起鹏科技发展有限公司 ,民营,12500.5,1-3年,3人 ,本科,1,0,0,0,0,1,1,0,0
电网分析、控制与规划人员,北京汇智恒通科技有限公司 ,民营,12500.5,不限,1人 ,本科,1,0,0,0,0,0,0,1,0
华为云-虚拟网络高级工程师,华为技术有限公司 ,民营,0.0,3-5年,5人 ,本科,0,0,0,0,0,0,0,0,0
客户端开发工程师,北京微吼时代科技有限公司 ,股份制企业,27500.0,5-10年,1人 ,大专,1,0,0,0,1,1,0,0,0
java高级工程师_CSC BJ,亚信科技(中国)有限公司 ,上市公司,14000.0,3-5年,1人 ,本科,1,0,0,0,1,0,0,1,0
java开发工程师（需驻场-地点东南四环）,北京中环宏图软件有限公司 ,民营,15000.0,3-5年,3人 ,本科,1,0,0,0,0,0,0,0,0
web高级开发工程师php,北京华创网安科技股份有限公司 ,股份制企业,18000.0,3-5年,2人 ,大专,1,0,0,0,1,1,0,0,0
hadoop工程师,北京标软信息技术有限公司 ,民营,17500.5,不限,1人 ,不限,1,0,0,1,0,1,0,0,0
高级JAVA工程师,南京北斗城际在线信息股份有限公司北京分公司 ,民营,25000.5,5-10年,2人 ,大专,1,0,0,1,1,1,1,0,0
高级java开发工程师,广州欢网科技有限责任公司北京分公司 ,合资,15000.0,3-5年,2人 ,本科,1,0,1,0,0,1,0,1,0
C#开发工程师,北京汇成基金销售有限公司 ,民营,17500.5,3-5年,1人 ,本科,1,0,0,0,0,0,0,0,0
大数据,德龙智能投顾(北京)网络科技有限公司 ,民营,25000.5,5-10年,3人 ,硕士,0,0,1,1,1,0,0,0,1
Java工程师—电商,友乐活(北京)网络科技有限公司 ,外商独资,25000.0,5-10年,1人 ,本科,1,0,0,1,0,1,0,0,0
Webgl高级开发工程师(Threejs),北京筑业志远软件开发有限公司,民营,17500.5,3-5年,1人 ,不限,1,0,1,0,0,1,1,0,0
人工智能 自然语言处理算法实习生,云天弈(北京)信息技术有限公司 ,民营,6000.0,不限,1人 ,硕士,0,0,0,0,0,0,0,0,0
区块链开发,东龙鲟业(北京)科技发展有限公司 ,其它,22500.0,1-3年,1人 ,本科,0,0,0,0,0,0,0,0,0
Java高级研发工程师(基础架构平台方向),北京转转精神科技有限责任公司 ,民营,37500.0,3-5年,2人 ,本科,1,0,0,0,1,1,0,0,0
高级软件工程师,苏州清研捷运信息科技有限公司 ,民营,17500.0,不限,1人 ,不限,1,0,0,0,0,1,0,0,0
高级java工程师,北京乐才荟科技开发有限公司 ,保密,17500.5,3-5年,1人 ,本科,1,0,0,1,0,0,0,0,0
三维GIS研发工程师,北京广图软件科技有限公司 ,民营,7500.0,不限,3人 ,本科,1,0,1,0,0,0,0,1,0
CTO,北京牧澜文化传播有限公司 ,民营,40000.5,5-10年,1人 ,本科,1,0,0,1,1,0,0,0,0
高级web前端(html5 / javascript)工程师,傲信技术(北京)有限公司 ,外商独资,27500.0,5-10年,1人 ,本科,1,0,0,0,0,0,0,1,1
无线通信算法工程师,中兵通信科技股份有限公司北京分公司 ,国企,11500.0,1-3年,1人 ,本科,1,0,0,1,0,1,1,0,0
自然语言处理工程师,北京北大英华科技有限公司 ,股份制企业,22500.0,3-5年,5人 ,本科,1,0,1,0,0,1,0,0,0
C#软件开发工程师,北京筑业志远软件开发有限公司,民营,12500.5,3-5年,1人 ,本科,1,0,1,0,0,1,1,0,0
嵌入式软件工程师linux,北京德才仕科技有限公司 ,保密,25000.5,无经验,2人 ,不限,1,0,0,0,0,0,0,0,0
高级 JAVA开发工程师,北京网源高科软件有限公司 ,民营,15000.0,3-5年,5人 ,本科,1,0,0,0,0,0,0,0,0
Java工程师,北京恒宇伟业科技发展股份有限公司 ,上市公司,18000.0,3-5年,2人 ,本科,1,0,0,0,0,1,1,0,0
开发经理（.net方向）,广东南方海岸科技服务有限公司 ,合资,17500.5,5-10年,3人 ,本科,1,0,1,0,0,1,0,1,0
高级java工程师,和彩宝(北京)科技有限公司 ,股份制企业,25000.5,3-5年,1人 ,本科,0,0,0,0,0,0,0,0,0
unity高级开发工程师,北京米图灵动科技有限公司 ,民营,18000.0,5-10年,5人 ,硕士,1,0,0,0,1,0,0,1,0
高级Java工程师,北京和佳汇智技术有限公司 ,股份制企业,17500.5,3-5年,1人 ,本科,1,0,0,0,0,1,0,0,0
ARM Linux环境下C/C++工程师,北京数盾信息科技有限公司 ,民营,19000.0,1-3年,2人 ,本科,0,0,0,0,0,0,0,0,0
底层PHP开发工程师（H3D-PR110010）,北京永航科技有限公司 ,民营,30000.0,3-5年,1人 ,本科,1,0,0,0,0,0,0,1,0
推送算法工程师,北京一点网聚信息技术有限公司 ,股份制企业,40000.0,不限,1人 ,本科,1,0,0,0,1,0,0,0,0
JAVA开发工程师,北京海恩炼鑫台信息技术有限责任公司 ,其它,11500.0,不限,3人 ,本科,1,0,0,1,0,1,1,0,0
X86 CPU 高级驱动工程师,杭州迪普科技股份有限公司北京技术开发中心 ,民营,12500.5,3-5年,1人 ,本科,1,0,0,0,0,0,0,0,0
抗D研发工程师,北京网宿科技有限公司,上市公司,22500.0,3-5年,1人 ,本科,1,0,0,1,1,1,0,0,0
处理器安全解决方案开发工程师,清华大学微电子学研究所 ,其它,20000.0,不限,2人 ,硕士,1,0,0,0,1,0,0,0,0
安全开发工程师,北京可酷科技有限公司 ,外商独资,30000.0,3-5年,1人 ,本科,1,0,0,0,0,0,1,1,1
qt开发工程师（电力）,北京人和创建信息技术有限公司 ,民营,12500.5,不限,1人 ,本科,1,0,1,0,0,1,0,0,0
运营系统开发工程师,北京第三石信息技术有限公司 ,外商独资,25000.5,3-5年,3人 ,本科,1,0,0,1,0,1,1,1,1
高级软件工程师,北京稷业经济咨询有限公司 ,民营,22500.0,5-10年,3人 ,大专,1,0,0,1,1,0,0,1,0
Java研发工程师 （高级 ）,北京新恒基房地产集团有限公司 ,民营,17500.5,3-5年,1人 ,本科,0,0,0,0,0,0,0,0,0
高级软件工程师,北京海文盈通信息技术有限公司 ,民营,5000.5,不限,3人 ,大专,1,0,0,0,0,1,0,0,0
高级移动开发工程师,乐信(北京)网络科技有限公司 ,上市公司,25000.5,5-10年,1人 ,本科,1,0,0,0,0,1,1,0,0
解决方案架构师,北京美洽网络科技有限公司 ,民营,20000.0,3-5年,1人 ,本科,1,0,0,0,1,1,1,0,0
技术总监,信征(北京)科技有限公司 ,民营,30000.0,5-10年,1人 ,本科,1,0,0,0,0,0,0,0,0
JAVA开发,软通动力技术服务有限公司广州分公司 ,保密,9000.5,3-5年,2人 ,大专,1,0,1,1,1,0,0,0,0
HTML5前端工程师-PO-北京-00182,英雄互娱科技股份有限公司,上市公司,25000.5,3-5年,1人 ,本科,1,0,0,0,0,0,0,0,0
高级java开发工程师,乐华建科技(北京)有限公司,外商独资,17500.5,5-10年,1人 ,本科,1,0,0,1,1,0,0,0,0
区块链Golang开发工程师,北京佳链科技有限公司 ,民营,30000.0,不限,1人 ,大专,1,0,0,0,0,0,0,0,0
高级软件开发工程师,中国电力科学研究院,国企,25000.0,1-3年,1人 ,本科,0,0,0,0,0,0,0,0,0
.net开发工程师,医康互联(北京)科技有限公司 ,民营,10500.0,3-5年,5人 ,本科,1,0,0,0,0,0,0,1,0
大数据研发工程师,北京中发时代科技发展有限责任公司 ,民营,40000.5,3-5年,1人 ,本科,0,0,0,1,0,0,0,0,0
对日cobol软件工程师,北京起鹏科技发展有限公司 ,民营,12500.5,3-5年,1人 ,大专,1,0,1,0,0,1,1,0,0
java软件工程师,长和生物技术有限公司,合资,15000.0,3-5年,1人 ,不限,0,0,0,0,0,0,0,0,0
气象数据工程师,象辑知源(武汉)科技有限公司 ,民营,15000.0,3-5年,1人 ,本科,1,0,0,0,1,0,0,0,0
物联网开发工程师,北京迪文科技有限公司,民营,17500.5,3-5年,2人 ,本科,0,0,0,1,0,0,0,0,0
